base,M,outer,inner,k,total_candidates,prime_count,density,midpoint,phi_base,tau_base,rad_base,outer_gcd,inner_gcd,outer_is_prime,inner_is_prime,min_length,max_length
20,3,3,17,3,7600,353,0.046447,10.0,8,6,10,1,1,true,true,19,19
20,3,3,19,0,7600,1005,0.132237,10.0,8,6,10,1,1,true,true,7,7
20,3,3,19,1,7600,588,0.077368,10.0,8,6,10,1,1,true,true,11,11
20,3,3,19,2,7600,408,0.053684,10.0,8,6,10,1,1,true,true,15,15
20,3,3,19,3,7600,370,0.048684,10.0,8,6,10,1,1,true,true,19,19
20,3,7,1,0,7600,964,0.126842,10.0,8,6,10,1,1,true,false,7,7
20,3,7,1,1,7600,582,0.076579,10.0,8,6,10,1,1,true,false,11,11
20,3,7,1,2,7600,380,0.050000,10.0,8,6,10,1,1,true,false,15,15
20,3,7,1,3,7600,334,0.043947,10.0,8,6,10,1,1,true,false,19,19
20,3,7,3,0,7600,956,0.125789,10.0,8,6,10,1,1,true,true,7,7
20,3,7,3,1,7600,583,0.076711,10.0,8,6,10,1,1,true,true,11,11
20,3,7,3,2,7600,403,0.053026,10.0,8,6,10,1,1,true,true,15,15
20,3,7,3,3,7600,340,0.044737,10.0,8,6,10,1,1,true,true,19,19
20,3,7,9,0,7600,929,0.122237,10.0,8,6,10,1,1,true,false,7,7
20,3,7,9,1,7600,577,0.075921,10.0,8,6,10,1,1,true,false,11,11
20,3,7,9,2,7600,426,0.056053,10.0,8,6,10,1,1,true,false,15,15
20,3,7,9,3,7600,327,0.043026,10.0,8,6,10,1,1,true,false,19,19
20,3,7,11,0,7600,961,0.126447,10.0,8,6,10,1,1,true,true,7,7
20,3,7,11,1,7600,608,0.080000,10.0,8,6,10,1,1,true,true,11,11
20,3,7,11,2,7600,405,0.053289,10.0,8,6,10,1,1,true,true,15,15
20,3,7,11,3,7600,345,0.045395,10.0,8,6,10,1,1,true,true,19,19
20,3,7,13,0,7600,949,0.124868,10.0,8,6,10,1,1,true,true,7,7
20,3,7,13,1,7600,580,0.076316,10.0,8,6,10,1,1,true,true,11,11
20,3,7,13,2,7600,379,0.049868,10.0,8,6,10,1,1,true,true,15,15
20,3,7,13,3,7600,310,0.040789,10.0,8,6,10,1,1,true,true,19,19
20,3,7,17,0,7600,940,0.123684,10.0,8,6,10,1,1,true,true,7,7
20,3,7,17,1,7600,604,0.079474,10.0,8,6,10,1,1,true,true,11,11
20,3,7,17,2,7600,417,0.054868,10.0,8,6,10,1,1,true,true,15,15
20,3,7,17,3,7600,345,0.045395,10.0,8,6,10,1,1,true,true,19,19
20,3,7,19,0,7600,952,0.125263,10.0,8,6,10,1,1,true,true,7,7
20,3,7,19,1,7600,568,0.074737,10.0,8,6,10,1,1,true,true,11,11
20,3,7,19,2,7600,414,0.054474,10.0,8,6,10,1,1,true,true,15,15
20,3,7,19,3,7600,348,0.045789,10.0,8,6,10,1,1,true,true,19,19
20,3,9,1,0,7600,956,0.125789,10.0,8,6,10,1,1,false,false,7,7
20,3,9,1,1,7600,611,0.080395,10.0,8,6,10,1,1,false,false,11,11
20,3,9,1,2,7600,439,0.057763,10.0,8,6,10,1,1,false,false,15,15
20,3,9,1,3,7600,337,0.044342,10.0,8,6,10,1,1,false,false,19,19
20,3,9,3,0,7600,949,0.124868,10.0,8,6,10,1,1,false,true,7,7
20,3,9,3,1,7600,593,0.078026,10.0,8,6,10,1,1,false,true,11,11
20,3,9,3,2,7600,406,0.053421,10.0,8,6,10,1,1,false,true,15,15
20,3,9,3,3,7600,335,0.044079,10.0,8,6,10,1,1,false,true,19,19
20,3,9,7,0,7600,937,0.123289,10.0,8,6,10,1,1,false,true,7,7
20,3,9,7,1,7600,584,0.076842,10.0,8,6,10,1,1,false,true,11,11
20,3,9,7,2,7600,433,0.056974,10.0,8,6,10,1,1,false,true,15,15
20,3,9,7,3,7600,326,0.042895,10.0,8,6,10,1,1,false,true,19,19
20,3,9,11,0,7600,935,0.123026,10.0,8,6,10,1,1,false,true,7,7
20,3,9,11,1,7600,586,0.077105,10.0,8,6,10,1,1,false,true,11,11
20,3,9,11,2,7600,432,0.056842,10.0,8,6,10,1,1,false,true,15,15
20,3,9,11,3,7600,329,0.043289,10.0,8,6,10,1,1,false,true,19,19
20,3,9,13,0,7600,915,0.120395,10.0,8,6,10,1,1,false,true,7,7
20,3,9,13,1,7600,555,0.073026,10.0,8,6,10,1,1,false,true,11,11
20,3,9,13,2,7600,435,0.057237,10.0,8,6,10,1,1,false,true,15,15
20,3,9,13,3,7600,333,0.043816,10.0,8,6,10,1,1,false,true,19,19
20,3,9,17,0,7600,937,0.123289,10.0,8,6,10,1,1,false,true,7,7
20,3,9,17,1,7600,609,0.080132,10.0,8,6,10,1,1,false,true,11,11
20,3,9,17,2,7600,424,0.055789,10.0,8,6,10,1,1,false,true,15,15
20,3,9,17,3,7600,339,0.044605,10.0,8,6,10,1,1,false,true,19,19
20,3,9,19,0,7600,907,0.119342,10.0,8,6,10,1,1,false,true,7,7
20,3,9,19,1,7600,562,0.073947,10.0,8,6,10,1,1,false,true,11,11
20,3,9,19,2,7600,417,0.054868,10.0,8,6,10,1,1,false,true,15,15
20,3,9,19,3,7600,304,0.040000,10.0,8,6,10,1,1,false,true,19,19
20,3,11,1,0,7600,930,0.122368,10.0,8,6,10,1,1,true,false,7,7
20,3,11,1,1,7600,580,0.076316,10.0,8,6,10,1,1,true,false,11,11
20,3,11,1,2,7600,410,0.053947,10.0,8,6,10,1,1,true,false,15,15
20,3,11,1,3,7600,332,0.043684,10.0,8,6,10,1,1,true,false,19,19
20,3,11,3,0,7600,901,0.118553,10.0,8,6,10,1,1,true,true,7,7
20,3,11,3,1,7600,616,0.081053,10.0,8,6,10,1,1,true,true,11,11
20,3,11,3,2,7600,424,0.055789,10.0,8,6,10,1,1,true,true,15,15
20,3,11,3,3,7600,338,0.044474,10.0,8,6,10,1,1,true,true,19,19
20,3,11,7,0,7600,943,0.124079,10.0,8,6,10,1,1,true,true,7,7
20,3,11,7,1,7600,555,0.073026,10.0,8,6,10,1,1,true,true,11,11
20,3,11,7,2,7600,435,0.057237,10.0,8,6,10,1,1,true,true,15,15
20,3,11,7,3,7600,330,0.043421,10.0,8,6,10,1,1,true,true,19,19
20,3,11,9,0,7600,932,0.122632,10.0,8,6,10,1,1,true,false,7,7
20,3,11,9,1,7600,576,0.075789,10.0,8,6,10,1,1,true,false,11,11
20,3,11,9,2,7600,443,0.058289,10.0,8,6,10,1,1,true,false,15,15
20,3,11,9,3,7600,362,0.047632,10.0,8,6,10,1,1,true,false,19,19
20,3,11,13,0,7600,918,0.120789,10.0,8,6,10,1,1,true,true,7,7
20,3,11,13,1,7600,602,0.079211,10.0,8,6,10,1,1,true,true,11,11
20,3,11,13,2,7600,434,0.057105,10.0,8,6,10,1,1,true,true,15,15
20,3,11,13,3,7600,324,0.042632,10.0,8,6,10,1,1,true,true,19,19
20,3,11,17,0,7600,929,0.122237,10.0,8,6,10,1,1,true,true,7,7
20,3,11,17,1,7600,592,0.077895,10.0,8,6,10,1,1,true,true,11,11
20,3,11,17,2,7600,443,0.058289,10.0,8,6,10,1,1,true,true,15,15
20,3,11,17,3,7600,316,0.041579,10.0,8,6,10,1,1,true,true,19,19
20,3,11,19,0,7600,883,0.116184,10.0,8,6,10,1,1,true,true,7,7
20,3,11,19,1,7600,575,0.075658,10.0,8,6,10,1,1,true,true,11,11
20,3,11,19,2,7600,433,0.056974,10.0,8,6,10,1,1,true,true,15,15
20,3,11,19,3,7600,341,0.044868,10.0,8,6,10,1,1,true,true,19,19
20,3,13,1,0,7600,983,0.129342,10.0,8,6,10,1,1,true,false,7,7
20,3,13,1,1,7600,560,0.073684,10.0,8,6,10,1,1,true,false,11,11
20,3,13,1,2,7600,457,0.060132,10.0,8,6,10,1,1,true,false,15,15
20,3,13,1,3,7600,366,0.048158,10.0,8,6,10,1,1,true,false,19,19
20,3,13,3,0,7600,910,0.119737,10.0,8,6,10,1,1,true,true,7,7
20,3,13,3,1,7600,602,0.079211,10.0,8,6,10,1,1,true,true,11,11
20,3,13,3,2,7600,411,0.054079,10.0,8,6,10,1,1,true,true,15,15
20,3,13,3,3,7600,311,0.040921,10.0,8,6,10,1,1,true,true,19,19
20,3,13,7,0,7600,963,0.126711,10.0,8,6,10,1,1,true,true,7,7
20,3,13,7,1,7600,584,0.076842,10.0,8,6,10,1,1,true,true,11,11
20,3,13,7,2,7600,442,0.058158,10.0,8,6,10,1,1,true,true,15,15
20,3,13,7,3,7600,388,0.051053,10.0,8,6,10,1,1,true,true,19,19
20,3,13,9,0,7600,900,0.118421,10.0,8,6,10,1,1,true,false,7,7
20,3,13,9,1,7600,638,0.083947,10.0,8,6,10,1,1,true,false,11,11
20,3,13,9,2,7600,422,0.055526,10.0,8,6,10,1,1,true,false,15,15
20,3,13,9,3,7600,347,0.045658,10.0,8,6,10,1,1,true,false,19,19
20,3,13,11,0,7600,939,0.123553,10.0,8,6,10,1,1,true,true,7,7
20,3,13,11,1,7600,596,0.078421,10.0,8,6,10,1,1,true,true,11,11
20,3,13,11,2,7600,430,0.056579,10.0,8,6,10,1,1,true,true,15,15
20,3,13,11,3,7600,332,0.043684,10.0,8,6,10,1,1,true,true,19,19
20,3,13,17,0,7600,929,0.122237,10.0,8,6,10,1,1,true,true,7,7
20,3,13,17,1,7600,592,0.077895,10.0,8,6,10,1,1,true,true,11,11
20,3,13,17,2,7600,460,0.060526,10.0,8,6,10,1,1,true,true,15,15
20,3,13,17,3,7600,362,0.047632,10.0,8,6,10,1,1,true,true,19,19
20,3,13,19,0,7600,915,0.120395,10.0,8,6,10,1,1,true,true,7,7
20,3,13,19,1,7600,552,0.072632,10.0,8,6,10,1,1,true,true,11,11
20,3,13,19,2,7600,438,0.057632,10.0,8,6,10,1,1,true,true,15,15
20,3,13,19,3,7600,327,0.043026,10.0,8,6,10,1,1,true,true,19,19
20,3,17,1,0,7600,909,0.119605,10.0,8,6,10,1,1,true,false,7,7
20,3,17,1,1,7600,617,0.081184,10.0,8,6,10,1,1,true,false,11,11
20,3,17,1,2,7600,435,0.057237,10.0,8,6,10,1,1,true,false,15,15
20,3,17,1,3,7600,336,0.044211,10.0,8,6,10,1,1,true,false,19,19
20,3,17,3,0,7600,896,0.117895,10.0,8,6,10,1,1,true,true,7,7
20,3,17,3,1,7600,572,0.075263,10.0,8,6,10,1,1,true,true,11,11
20,3,17,3,2,7600,415,0.054605,10.0,8,6,10,1,1,true,true,15,15
20,3,17,3,3,7600,316,0.041579,10.0,8,6,10,1,1,true,true,19,19
20,3,17,7,0,7600,914,0.120263,10.0,8,6,10,1,1,true,true,7,7
20,3,17,7,1,7600,590,0.077632,10.0,8,6,10,1,1,true,true,11,11
20,3,17,7,2,7600,389,0.051184,10.0,8,6,10,1,1,true,true,15,15
20,3,17,7,3,7600,315,0.041447,10.0,8,6,10,1,1,true,true,19,19
20,3,17,9,0,7600,905,0.119079,10.0,8,6,10,1,1,true,false,7,7
20,3,17,9,1,7600,577,0.075921,10.0,8,6,10,1,1,true,false,11,11
20,3,17,9,2,7600,409,0.053816,10.0,8,6,10,1,1,true,false,15,15
20,3,17,9,3,7600,338,0.044474,10.0,8,6,10,1,1,true,false,19,19
20,3,17,11,0,7600,912,0.120000,10.0,8,6,10,1,1,true,true,7,7
20,3,17,11,1,7600,587,0.077237,10.0,8,6,10,1,1,true,true,11,11
20,3,17,11,2,7600,461,0.060658,10.0,8,6,10,1,1,true,true,15,15
20,3,17,11,3,7600,331,0.043553,10.0,8,6,10,1,1,true,true,19,19
20,3,17,13,0,7600,937,0.123289,10.0,8,6,10,1,1,true,true,7,7
20,3,17,13,1,7600,587,0.077237,10.0,8,6,10,1,1,true,true,11,11
20,3,17,13,2,7600,445,0.058553,10.0,8,6,10,1,1,true,true,15,15
20,3,17,13,3,7600,322,0.042368,10.0,8,6,10,1,1,true,true,19,19
20,3,17,19,0,7600,916,0.120526,10.0,8,6,10,1,1,true,true,7,7
20,3,17,19,1,7600,578,0.076053,10.0,8,6,10,1,1,true,true,11,11
20,3,17,19,2,7600,403,0.053026,10.0,8,6,10,1,1,true,true,15,15
20,3,17,19,3,7600,359,0.047237,10.0,8,6,10,1,1,true,true,19,19
20,3,19,1,0,7600,955,0.125658,10.0,8,6,10,1,1,true,false,7,7
20,3,19,1,1,7600,575,0.075658,10.0,8,6,10,1,1,true,false,11,11
20,3,19,1,2,7600,421,0.055395,10.0,8,6,10,1,1,true,false,15,15
20,3,19,1,3,7600,342,0.045000,10.0,8,6,10,1,1,true,false,19,19
20,3,19,3,0,7600,885,0.116447,10.0,8,6,10,1,1,true,true,7,7
20,3,19,3,1,7600,593,0.078026,10.0,8,6,10,1,1,true,true,11,11
20,3,19,3,2,7600,418,0.055000,10.0,8,6,10,1,1,true,true,15,15
20,3,19,3,3,7600,331,0.043553,10.0,8,6,10,1,1,true,true,19,19
20,3,19,7,0,7600,877,0.115395,10.0,8,6,10,1,1,true,true,7,7
20,3,19,7,1,7600,554,0.072895,10.0,8,6,10,1,1,true,true,11,11
20,3,19,7,2,7600,423,0.055658,10.0,8,6,10,1,1,true,true,15,15
20,3,19,7,3,7600,325,0.042763,10.0,8,6,10,1,1,true,true,19,19
20,3,19,9,0,7600,920,0.121053,10.0,8,6,10,1,1,true,false,7,7
20,3,19,9,1,7600,582,0.076579,10.0,8,6,10,1,1,true,false,11,11
20,3,19,9,2,7600,431,0.056711,10.0,8,6,10,1,1,true,false,15,15
20,3,19,9,3,7600,336,0.044211,10.0,8,6,10,1,1,true,false,19,19
20,3,19,11,0,7600,914,0.120263,10.0,8,6,10,1,1,true,true,7,7
20,3,19,11,1,7600,552,0.072632,10.0,8,6,10,1,1,true,true,11,11
20,3,19,11,2,7600,425,0.055921,10.0,8,6,10,1,1,true,true,15,15
20,3,19,11,3,7600,323,0.042500,10.0,8,6,10,1,1,true,true,19,19
20,3,19,13,0,7600,903,0.118816,10.0,8,6,10,1,1,true,true,7,7
20,3,19,13,1,7600,585,0.076974,10.0,8,6,10,1,1,true,true,11,11
20,3,19,13,2,7600,429,0.056447,10.0,8,6,10,1,1,true,true,15,15
20,3,19,13,3,7600,344,0.045263,10.0,8,6,10,1,1,true,true,19,19
20,3,19,17,0,7600,913,0.120132,10.0,8,6,10,1,1,true,true,7,7
20,3,19,17,1,7600,574,0.075526,10.0,8,6,10,1,1,true,true,11,11
20,3,19,17,2,7600,414,0.054474,10.0,8,6,10,1,1,true,true,15,15
20,3,19,17,3,7600,342,0.045000,10.0,8,6,10,1,1,true,true,19,19
22,1,1,3,0,21,3,0.142857,11.0,10,4,22,1,1,false,true,5,5
22,1,1,3,1,21,4,0.190476,11.0,10,4,22,1,1,false,true,9,9
22,1,1,3,2,21,0,0.000000,11.0,10,4,22,1,1,false,true,13,13
22,1,1,3,3,21,1,0.047619,11.0,10,4,22,1,1,false,true,17,17
22,1,1,5,0,21,4,0.190476,11.0,10,4,22,1,1,false,true,5,5
22,1,1,5,1,21,2,0.095238,11.0,10,4,22,1,1,false,true,9,9
22,1,1,5,2,21,1,0.047619,11.0,10,4,22,1,1,false,true,13,13
22,1,1,5,3,21,0,0.000000,11.0,10,4,22,1,1,false,true,17,17
22,1,1,7,0,21,2,0.095238,11.0,10,4,22,1,1,false,true,5,5
22,1,1,7,1,21,5,0.238095,11.0,10,4,22,1,1,false,true,9,9
22,1,1,7,2,21,1,0.047619,11.0,10,4,22,1,1,false,true,13,13
22,1,1,7,3,21,1,0.047619,11.0,10,4,22,1,1,false,true,17,17
22,1,1,9,0,21,4,0.190476,11.0,10,4,22,1,1,false,false,5,5
22,1,1,9,1,21,1,0.047619,11.0,10,4,22,1,1,false,false,9,9
22,1,1,9,2,21,1,0.047619,11.0,10,4,22,1,1,false,false,13,13
22,1,1,9,3,21,0,0.000000,11.0,10,4,22,1,1,false,false,17,17
22,1,1,13,0,21,2,0.095238,11.0,10,4,22,1,1,false,true,5,5
22,1,1,13,1,21,0,0.000000,11.0,10,4,22,1,1,false,true,9,9
22,1,1,13,2,21,1,0.047619,11.0,10,4,22,1,1,false,true,13,13
22,1,1,13,3,21,1,0.047619,11.0,10,4,22,1,1,false,true,17,17
22,1,1,15,0,21,2,0.095238,11.0,10,4,22,1,1,false,false,5,5
22,1,1,15,1,21,0,0.000000,11.0,10,4,22,1,1,false,false,9,9
22,1,1,15,2,21,2,0.095238,11.0,10,4,22,1,1,false,false,13,13
22,1,1,15,3,21,1,0.047619,11.0,10,4,22,1,1,false,false,17,17
22,1,1,17,0,21,2,0.095238,11.0,10,4,22,1,1,false,true,5,5
22,1,1,17,1,21,1,0.047619,11.0,10,4,22,1,1,false,true,9,9
22,1,1,17,2,21,1,0.047619,11.0,10,4,22,1,1,false,true,13,13
22,1,1,17,3,21,1,0.047619,11.0,10,4,22,1,1,false,true,17,17
22,1,1,19,0,21,5,0.238095,11.0,10,4,22,1,1,false,true,5,5
22,1,1,19,1,21,1,0.047619,11.0,10,4,22,1,1,false,true,9,9
22,1,1,19,2,21,2,0.095238,11.0,10,4,22,1,1,false,true,13,13
22,1,1,19,3,21,1,0.047619,11.0,10,4,22,1,1,false,true,17,17
22,1,1,21,0,21,3,0.142857,11.0,10,4,22,1,1,false,false,5,5
22,1,1,21,1,21,3,0.142857,11.0,10,4,22,1,1,false,false,9,9
22,1,1,21,2,21,1,0.047619,11.0,10,4,22,1,1,false,false,13,13
22,1,1,21,3,21,1,0.047619,11.0,10,4,22,1,1,false,false,17,17
22,1,3,1,0,21,3,0.142857,11.0,10,4,22,1,1,true,false,5,5
22,1,3,1,1,21,2,0.095238,11.0,10,4,22,1,1,true,false,9,9
22,1,3,1,2,21,1,0.047619,11.0,10,4,22,1,1,true,false,13,13
22,1,3,1,3,21,0,0.000000,11.0,10,4,22,1,1,true,false,17,17
22,1,3,5,0,21,3,0.142857,11.0,10,4,22,1,1,true,true,5,5
22,1,3,5,1,21,3,0.142857,11.0,10,4,22,1,1,true,true,9,9
22,1,3,5,2,21,1,0.047619,11.0,10,4,22,1,1,true,true,13,13
22,1,3,5,3,21,0,0.000000,11.0,10,4,22,1,1,true,true,17,17
22,1,3,7,0,21,4,0.190476,11.0,10,4,22,1,1,true,true,5,5
22,1,3,7,1,21,1,0.047619,11.0,10,4,22,1,1,true,true,9,9
22,1,3,7,2,21,0,0.000000,11.0,10,4,22,1,1,true,true,13,13
22,1,3,7,3,21,0,0.000000,11.0,10,4,22,1,1,true,true,17,17
22,1,3,9,0,21,3,0.142857,11.0,10,4,22,1,1,true,false,5,5
22,1,3,9,1,21,0,0.000000,11.0,10,4,22,1,1,true,false,9,9
22,1,3,9,2,21,1,0.047619,11.0,10,4,22,1,1,true,false,13,13
22,1,3,9,3,21,1,0.047619,11.0,10,4,22,1,1,true,false,17,17
22,1,3,13,0,21,2,0.095238,11.0,10,4,22,1,1,true,true,5,5
22,1,3,13,1,21,2,0.095238,11.0,10,4,22,1,1,true,true,9,9
22,1,3,13,2,21,0,0.000000,11.0,10,4,22,1,1,true,true,13,13
22,1,3,13,3,21,0,0.000000,11.0,10,4,22,1,1,true,true,17,17
22,1,3,15,0,21,4,0.190476,11.0,10,4,22,1,1,true,false,5,5
22,1,3,15,1,21,1,0.047619,11.0,10,4,22,1,1,true,false,9,9
22,1,3,15,2,21,0,0.000000,11.0,10,4,22,1,1,true,false,13,13
22,1,3,15,3,21,1,0.047619,11.0,10,4,22,1,1,true,false,17,17
22,1,3,17,0,21,3,0.142857,11.0,10,4,22,1,1,true,true,5,5
22,1,3,17,1,21,3,0.142857,11.0,10,4,22,1,1,true,true,9,9
22,1,3,17,2,21,0,0.000000,11.0,10,4,22,1,1,true,true,13,13
22,1,3,17,3,21,2,0.095238,11.0,10,4,22,1,1,true,true,17,17
22,1,3,19,0,21,2,0.095238,11.0,10,4,22,1,1,true,true,5,5
22,1,3,19,1,21,1,0.047619,11.0,10,4,22,1,1,true,true,9,9
22,1,3,19,2,21,0,0.000000,11.0,10,4,22,1,1,true,true,13,13
22,1,3,19,3,21,3,0.142857,11.0,10,4,22,1,1,true,true,17,17
22,1,3,21,0,21,3,0.142857,11.0,10,4,22,1,1,true,false,5,5
22,1,3,21,1,21,3,0.142857,11.0,10,4,22,1,1,true,false,9,9
22,1,3,21,2,21,0,0.000000,11.0,10,4,22,1,1,true,false,13,13
22,1,3,21,3,21,1,0.047619,11.0,10,4,22,1,1,true,false,17,17
22,1,5,1,0,21,6,0.285714,11.0,10,4,22,1,1,true,false,5,5
22,1,5,1,1,21,2,0.095238,11.0,10,4,22,1,1,true,false,9,9
22,1,5,1,2,21,0,0.000000,11.0,10,4,22,1,1,true,false,13,13
22,1,5,1,3,21,0,0.000000,11.0,10,4,22,1,1,true,false,17,17
22,1,5,3,0,21,6,0.285714,11.0,10,4,22,1,1,true,true,5,5
22,1,5,3,1,21,1,0.047619,11.0,10,4,22,1,1,true,true,9,9
22,1,5,3,2,21,1,0.047619,11.0,10,4,22,1,1,true,true,13,13
22,1,5,3,3,21,0,0.000000,11.0,10,4,22,1,1,true,true,17,17
22,1,5,7,0,21,7,0.333333,11.0,10,4,22,1,1,true,true,5,5
22,1,5,7,1,21,3,0.142857,11.0,10,4,22,1,1,true,true,9,9
22,1,5,7,2,21,1,0.047619,11.0,10,4,22,1,1,true,true,13,13
22,1,5,7,3,21,0,0.000000,11.0,10,4,22,1,1,true,true,17,17
22,1,5,9,0,21,3,0.142857,11.0,10,4,22,1,1,true,false,5,5
22,1,5,9,1,21,2,0.095238,11.0,10,4,22,1,1,true,false,9,9
22,1,5,9,2,21,2,0.095238,11.0,10,4,22,1,1,true,false,13,13
22,1,5,9,3,21,0,0.000000,11.0,10,4,22,1,1,true,false,17,17
22,1,5,13,0,21,3,0.142857,11.0,10,4,22,1,1,true,true,5,5
22,1,5,13,1,21,2,0.095238,11.0,10,4,22,1,1,true,true,9,9
22,1,5,13,2,21,1,0.047619,11.0,10,4,22,1,1,true,true,13,13
22,1,5,13,3,21,3,0.142857,11.0,10,4,22,1,1,true,true,17,17
22,1,5,15,0,21,4,0.190476,11.0,10,4,22,1,1,true,false,5,5
22,1,5,15,1,21,3,0.142857,11.0,10,4,22,1,1,true,false,9,9
22,1,5,15,2,21,1,0.047619,11.0,10,4,22,1,1,true,false,13,13
22,1,5,15,3,21,1,0.047619,11.0,10,4,22,1,1,true,false,17,17
22,1,5,17,0,21,5,0.238095,11.0,10,4,22,1,1,true,true,5,5
22,1,5,17,1,21,1,0.047619,11.0,10,4,22,1,1,true,true,9,9
22,1,5,17,2,21,1,0.047619,11.0,10,4,22,1,1,true,true,13,13
22,1,5,17,3,21,1,0.047619,11.0,10,4,22,1,1,true,true,17,17
22,1,5,19,0,21,6,0.285714,11.0,10,4,22,1,1,true,true,5,5
22,1,5,19,1,21,0,0.000000,11.0,10,4,22,1,1,true,true,9,9
22,1,5,19,2,21,0,0.000000,11.0,10,4,22,1,1,true,true,13,13
22,1,5,19,3,21,0,0.000000,11.0,10,4,22,1,1,true,true,17,17
22,1,5,21,0,21,2,0.095238,11.0,10,4,22,1,1,true,false,5,5
22,1,5,21,1,21,2,0.095238,11.0,10,4,22,1,1,true,false,9,9
22,1,5,21,2,21,2,0.095238,11.0,10,4,22,1,1,true,false,13,13
22,1,5,21,3,21,1,0.047619,11.0,10,4,22,1,1,true,false,17,17
22,1,7,1,0,21,6,0.285714,11.0,10,4,22,1,1,true,false,5,5
22,1,7,1,1,21,1,0.047619,11.0,10,4,22,1,1,true,false,9,9
22,1,7,1,2,21,2,0.095238,11.0,10,4,22,1,1,true,false,13,13
22,1,7,1,3,21,0,0.000000,11.0,10,4,22,1,1,true,false,17,17
22,1,7,3,0,21,2,0.095238,11.0,10,4,22,1,1,true,true,5,5
22,1,7,3,1,21,1,0.047619,11.0,10,4,22,1,1,true,true,9,9
22,1,7,3,2,21,3,0.142857,11.0,10,4,22,1,1,true,true,13,13
22,1,7,3,3,21,1,0.047619,11.0,10,4,22,1,1,true,true,17,17
22,1,7,5,0,21,2,0.095238,11.0,10,4,22,1,1,true,true,5,5
22,1,7,5,1,21,4,0.190476,11.0,10,4,22,1,1,true,true,9,9
22,1,7,5,2,21,2,0.095238,11.0,10,4,22,1,1,true,true,13,13
22,1,7,5,3,21,0,0.000000,11.0,10,4,22,1,1,true,true,17,17
22,1,7,9,0,21,3,0.142857,11.0,10,4,22,1,1,true,false,5,5
22,1,7,9,1,21,2,0.095238,11.0,10,4,22,1,1,true,false,9,9
22,1,7,9,2,21,3,0.142857,11.0,10,4,22,1,1,true,false,13,13
22,1,7,9,3,21,0,0.000000,11.0,10,4,22,1,1,true,false,17,17
22,1,7,13,0,21,4,0.190476,11.0,10,4,22,1,1,true,true,5,5
22,1,7,13,1,21,4,0.190476,11.0,10,4,22,1,1,true,true,9,9
22,1,7,13,2,21,1,0.047619,11.0,10,4,22,1,1,true,true,13,13
22,1,7,13,3,21,2,0.095238,11.0,10,4,22,1,1,true,true,17,17
22,1,7,15,0,21,5,0.238095,11.0,10,4,22,1,1,true,false,5,5
22,1,7,15,1,21,3,0.142857,11.0,10,4,22,1,1,true,false,9,9
22,1,7,15,2,21,1,0.047619,11.0,10,4,22,1,1,true,false,13,13
22,1,7,15,3,21,0,0.000000,11.0,10,4,22,1,1,true,false,17,17
22,1,7,17,0,21,4,0.190476,11.0,10,4,22,1,1,true,true,5,5
22,1,7,17,1,21,0,0.000000,11.0,10,4,22,1,1,true,true,9,9
22,1,7,17,2,21,0,0.000000,11.0,10,4,22,1,1,true,true,13,13
22,1,7,17,3,21,1,0.047619,11.0,10,4,22,1,1,true,true,17,17
22,1,7,19,0,21,3,0.142857,11.0,10,4,22,1,1,true,true,5,5
22,1,7,19,1,21,3,0.142857,11.0,10,4,22,1,1,true,true,9,9
22,1,7,19,2,21,0,0.000000,11.0,10,4,22,1,1,true,true,13,13
22,1,7,19,3,21,0,0.000000,11.0,10,4,22,1,1,true,true,17,17
22,1,7,21,0,21,5,0.238095,11.0,10,4,22,1,1,true,false,5,5
22,1,7,21,1,21,1,0.047619,11.0,10,4,22,1,1,true,false,9,9
22,1,7,21,2,21,1,0.047619,11.0,10,4,22,1,1,true,false,13,13
22,1,7,21,3,21,1,0.047619,11.0,10,4,22,1,1,true,false,17,17
22,1,9,1,0,21,3,0.142857,11.0,10,4,22,1,1,false,false,5,5
22,1,9,1,1,21,1,0.047619,11.0,10,4,22,1,1,false,false,9,9
22,1,9,1,2,21,0,0.000000,11.0,10,4,22,1,1,false,false,13,13
22,1,9,1,3,21,0,0.000000,11.0,10,4,22,1,1,false,false,17,17
22,1,9,3,0,21,5,0.238095,11.0,10,4,22,1,1,false,true,5,5
22,1,9,3,1,21,1,0.047619,11.0,10,4,22,1,1,false,true,9,9
22,1,9,3,2,21,2,0.095238,11.0,10,4,22,1,1,false,true,13,13
22,1,9,3,3,21,2,0.095238,11.0,10,4,22,1,1,false,true,17,17
22,1,9,5,0,21,1,0.047619,11.0,10,4,22,1,1,false,true,5,5
22,1,9,5,1,21,1,0.047619,11.0,10,4,22,1,1,false,true,9,9
22,1,9,5,2,21,1,0.047619,11.0,10,4,22,1,1,false,true,13,13
22,1,9,5,3,21,0,0.000000,11.0,10,4,22,1,1,false,true,17,17
22,1,9,7,0,21,5,0.238095,11.0,10,4,22,1,1,false,true,5,5
22,1,9,7,1,21,2,0.095238,11.0,10,4,22,1,1,false,true,9,9
22,1,9,7,2,21,2,0.095238,11.0,10,4,22,1,1,false,true,13,13
22,1,9,7,3,21,0,0.000000,11.0,10,4,22,1,1,false,true,17,17
22,1,9,13,0,21,5,0.238095,11.0,10,4,22,1,1,false,true,5,5
22,1,9,13,1,21,1,0.047619,11.0,10,4,22,1,1,false,true,9,9
